KLAC,65.81,15.195259079167299,2015-10-28,4.0
KLAC,69.4,14.40922190201729,2015-12-28,4.0
KLAC,67.45,14.825796886582653,2016-02-25,4.0
KLAC,71.59,13.968431345159939,2016-04-25,4.0
KLAC,72.55,13.783597518952448,2016-06-24,4.0
KLAC,68.05,14.695077149155034,2016-08-23,4.0
KLAC,74.56,13.412017167381974,2016-10-24,4.0
KLAC,78.98,12.661433274246644,2016-12-21,4.0
KLAC,90.45,11.055831951354339,2017-02-21,4.0
KLAC,98.51,10.151253679829459,2017-04-20,4.0
KLAC,101.02,9.899029895070283,2017-06-19,4.0
KLAC,90.26,11.079104808331486,2017-08-18,4.0
KLAC,108.01,9.258401999814831,2017-10-17,4.0
KLAC,111.22,8.991188635137565,2017-12-18,4.0
PYPL,70.47,3.547608911593586,2022-07-11,1.0
TSLA,703.03,0.3556036015532765,2022-07-11,0.0
QCOM,132.24,3.7810042347247426,2022-07-11,0.0
PYPL,98.91,2.5275502982509352,2022-08-10,1.0
TSLA,883.07,0.28310326474684905,2022-08-10,0.0
QCOM,146.99,3.401591945030274,2022-08-10,0.0
PYPL,96.23,2.59794242959576,2022-09-09,1.0
TSLA,299.68,0.8342231713828083,2022-09-09,0.0
QCOM,132.05,3.786444528587656,2022-09-09,0.0
PYPL,84.52,2.957879791765263,2022-10-10,1.0
TSLA,222.96,1.1212773591675635,2022-10-10,0.0
QCOM,114.6,4.363001745200698,2022-10-10,0.0
PYPL,81.13,3.081474177246395,2022-11-08,1.0
TSLA,191.3,1.3068478829064296,2022-11-08,0.0
QCOM,112.54,4.44286475919673,2022-11-08,0.0
MSFT,339.4,3.682969946965233,2021-12-13,1.0
GOOG,2934.09,0.4260264681724146,2021-12-13,0.0
AAPL,175.74,14.22556048708319,2021-12-13,0.0
MSFT,314.98,3.968505936884881,2022-01-11,1.0
GOOG,2800.35,0.4463727748317175,2022-01-11,0.0
AAPL,175.08,14.279186657527987,2022-01-11,0.0
MSFT,302.38,4.133871287783584,2022-02-10,1.0
GOOG,2772.05,0.450929817283238,2022-02-10,0.0
AAPL,172.12,14.524750174297,2022-02-10,0.0
MSFT,276.44,4.521776877441759,2022-03-14,1.0
GOOG,2534.82,0.4931316622087564,2022-03-14,0.0
AAPL,150.62,16.598061346434736,2022-03-14,0.0
MSFT,285.26,4.381967328051602,2022-04-11,1.0
GOOG,2595.93,0.48152299946454646,2022-04-11,0.0
AAPL,165.75,15.082956259426847,2022-04-11,0.0
MSFT,260.55,4.797543657647284,2022-05-11,1.0
GOOG,2279.22,0.5484332359315907,2022-05-11,0.0
AAPL,146.5,17.064846416382252,2022-05-11,0.0
MSFT,252.99,4.940906755207716,2022-06-10,1.0
GOOG,2228.55,0.5609028291938704,2022-06-10,0.0
AAPL,137.13,18.230875811273975,2022-06-10,0.0
MSFT,264.51,4.725719254470531,2022-07-11,1.0
GOOG,2330.45,0.5363770945525542,2022-07-11,0.0
AAPL,144.87,17.256850969835025,2022-07-11,0.0
MSFT,282.3,4.427913567127169,2022-08-09,1.0
GOOG,117.5,10.638297872340425,2022-08-09,0.0
AAPL,164.92,15.158864904195974,2022-08-09,0.0
MSFT,258.52,4.835215844035278,2022-09-08,1.0
GOOG,109.42,11.423871321513435,2022-09-08,0.0
AAPL,154.46,16.185420173507705,2022-09-08,0.0
MSFT,229.25,5.452562704471101,2022-10-10,1.0
GOOG,98.71,12.66335730928984,2022-10-10,0.0
AAPL,140.42,17.80373166215639,2022-10-10,0.0
MSFT,227.87,5.4855838855487775,2022-11-07,1.0
GOOG,88.65,14.10039481105471,2022-11-07,0.0
AAPL,138.92,17.99596890296574,2022-11-07,0.0
